id,actval,predval
4513290,4.772528,4.487147
1541120,5.14204,4.65341
1010105,5.293749,4.93972
2020175,3.804088,3.8338954
9009803,3.073161,3.0978715
9000765,3.8418680000000003,3.6806242
4030527,4.022633,4.0126143
4340966,1.306544,1.29022
1538409,1.0578989999999995,1.1839796
5910039,0.74957,1.0140435
1008521,1.375427,1.6249033
9009914,0.970016,1.1307328
9015549,2.59238,2.760037
9008211,2.650479,2.4956834
2107135,1.523969,1.5507224
2310651,0.5519259999999999,0.70265704
1008468,0.04142599999999952,0.35933948
2310540,0.752422,1.0757571
2106677,0.918728,1.1022305
1011349,0.540873,0.85567033
7024287,0.578884,0.78352934
8103915,1.0272159999999997,0.58433855
2009230,1.620211,1.8798585
1001294,1.38274,1.5127661
1529689,0.089571,0.4390018
1001837,1.3874,1.1992123
9011252,1.393288,1.281913
4326065,0.7224809999999999,0.7274757
9009864,2.944517,2.5254173
2103090,3.61336,3.158001
1011203,0.515719,0.7724307
2102799,3.984133,3.8034606
1008432,1.1929709999999998,1.3698102
8104465,1.122102,1.1321125
4344210,2.649432,2.513773
1008467,1.09234,1.0710518
2020177,4.394046,4.0769377
7222936,1.5353350000000001,1.4771917
8101318,1.096845,1.1125424
8100736,1.652328,1.5356191
4326722,0.4828830000000002,0.75949097
4326072,0.699534,0.8359167
1008462,1.4851930000000002,1.4468031
1008872,1.0104909999999998,1.076105
8101144,1.860775,1.3757772
4326074,0.590662,0.6331321
4328428,0.6983959999999998,0.9781736
7223828,1.264682,1.2253287
1536281,1.433942,1.3501444
1528506,4.018767,3.7308207
8101422,4.447134,4.692177
1528463,1.1795019999999998,1.2673448
1528464,1.4263789999999994,1.4406334
1541232,0.5859300000000003,0.828798
2018984,0.19720000000000015,0.5658312
1539663,3.194887,3.1266475
9000464,1.1602519999999998,1.6389033
8103909,1.042108,1.0702939
4344253,1.518736,1.4772292
1528505,3.442183,2.9109302
4330271,1.046257,1.1433417
1536156,1.777789,1.5976615
1536160,1.7331729999999999,1.6220007
2106317,1.407985,1.440808
1536163,1.319075,1.1189399
9008157,2.15923,2.0651252
4330270,0.9411920000000003,1.0668566
9004828,2.537011,2.3528101
1528461,1.5036389999999997,1.456624
7221205,1.124973,1.1054523
1534410,1.504282,1.3807442
1539453,2.96373,2.849266
1534406,0.743916,1.2231807
2204429,1.611325,1.667348
4329210,0.581871,0.60382974
9003096,2.339422,2.6702394
2002622,3.221713,3.0417824
1510598,2.079914,1.5304261
1510600,2.745784,2.74834
1510604,1.746047,1.3453189
1510611,3.810548,3.5281851
1510612,0.949673,0.75481683
7209400,1.610962,1.3986485
2206091,1.109487,1.0024775
1510367,1.013304,0.7877587
2008114,1.986434,1.4798472
8103439,2.511685,1.6680224
7209429,1.784248,1.2571664
1510061,0.05690699999999982,0.22314322
1510376,2.962098,2.8905845
1510088,3.026988,3.0947394
2105387,2.265219,2.4522908
1010201,1.368585,1.703187
2107194,2.547499,2.9699507
2105388,2.8400380000000003,2.9120655
2018863,2.564893,2.3132913
1510094,3.4698070000000003,3.1646128
8103425,3.189251,3.121035
2018865,2.702188,2.550943
1510096,2.889338,2.7098045
2018866,2.040331,1.7660161
1510098,3.539867,3.1683722
2006239,1.086566,1.307496
4336343,3.505704,3.2007217
1510101,3.363109,3.2780914
1510102,2.546282,2.3988
8101136,2.546282,2.5513194
1510104,2.615133,1.9139247
1510107,1.9038970000000002,1.9324926
1510108,1.3123699999999998,1.209465
1510115,3.1159,3.0006638
4331413,0.523343,0.8200258
1510136,5.1224039999999995,4.8065853
1535727,3.215507,3.133141
1510138,4.388847,4.130584
1510139,4.14487,3.7201333
1510141,4.054888,4.259227
1510144,4.487896,4.100301
1510145,2.749379,2.8326492
1510174,1.240362,1.119637
1510175,1.3108099999999998,1.3479929
1510182,1.530521,1.5870919
1510185,3.140855,3.1853833
7209388,1.114714,1.1255805
2206809,1.02459,1.1265857
1510186,1.246411,1.2471395
1510187,1.2463110000000002,1.1552315
4336341,3.2717189999999996,3.3878748
1510200,3.634217,3.5710917
1510201,3.473534,3.2529063
1510202,2.726739,2.7618337
7209389,2.935392,2.924842
1510204,2.993937,2.947547
8103426,2.691395,2.4112563
1008465,1.5279380000000002,1.5855534
4027822,2.274541,2.1511843
1510209,1.453293,1.7367414
1510210,1.374309,0.9462252
8103427,3.001868,2.7211983
1008880,1.089631,1.1496577
1510240,3.223791,3.353619
4326716,3.487422,3.3218296
4319429,2.21018,2.3522854
1510224,3.453556,3.3997262
4319430,2.916922,2.8011355
4326717,3.4575569999999995,3.3560772
7209393,3.299906,3.258953
1510244,1.5796009999999998,1.4514027
1510246,0.018523000000000067,0.27485287
7209394,0.788764,0.6120782
1510250,3.078395,2.9038873
1510251,3.428259,3.1386182
1510252,1.685916,1.5710094
1510260,0.980242,0.9652671
1510261,3.146289,3.1691136
7209395,3.245776,3.2915947
1510266,3.010188,2.8591242
4027823,1.94791,1.4174033
4000517,1.685198,1.6300253
1510281,2.895316,2.8192391
8103428,2.633783,2.6879416
1510293,0.293578,0.4204527
1510359,3.236834,3.7281609
1510360,4.521498,4.2483945
4335202,0.7246999999999995,0.42440808
4103984,3.224462,3.0592532
7209402,3.238403,2.9016714
1510373,3.718301,3.5626793
1510384,3.035458,2.806221
1510401,3.414239,3.340759
1510402,3.944396,3.6311247
1510403,3.567521,3.3655086
1510405,2.945376,2.8678255
1510406,3.646232,3.4351752
1510423,3.190362,3.062842
4311594,2.568096,2.6668315
2105390,2.330739,2.2753434
1510452,3.160557,2.7920065
7209412,2.849572,2.9403524
2002552,2.852288,2.5123343
2105391,0.139757,0.46380818
1510461,3.011456,3.0507555
1510488,1.434994,1.3757095
1510490,3.054615,2.6523342
1510496,2.106854,2.438304
1510498,2.671098,2.9282827
7209414,0.09462700000000002,0.6030741
7209417,0.16515500000000038,0.20305479
1510512,1.7153360000000002,1.7135384
1510535,2.950499,3.0220056
7109280,1.6732339999999999,1.7354919
1510568,1.565381,1.8556635
1510578,3.1505650000000003,2.7435899
1510580,2.4582330000000003,2.0856252
1510581,2.571088,2.2152889
7209421,1.0879399999999997,1.244801
1511411,0.572054,0.49044323
1536444,3.92806,3.2857275
4316058,2.643864,2.389815
1511441,3.116245,2.9214191
1511446,1.740802,1.8149431
1511460,5.092757,5.3164883
1511463,2.926874,2.9611633
1525962,3.302521,3.4930253
1525964,2.73063,3.9403684
7201968,4.461728,3.9392703
9015909,6.797116,6.8437066
1511468,4.126163,3.9745517
1511018,1.253422,1.2089937
1511020,4.047647,3.9378736
9004562,3.447303,3.1480227
4331438,3.822364,3.1596513
1511040,3.848053,3.346485
8103453,2.095114,2.2918172
4001740,3.328646,3.348342
8101262,4.765198,3.9555764
7209462,3.0875990000000004,3.4551535
1511083,2.623395,2.8949556
8103455,2.443949,2.1202195
7209464,3.5295349999999996,3.071796
1511119,3.668372,3.6581779
9009572,7.368485,7.408727
2212397,5.368633,5.134962
1511131,3.534261,3.5617108
4000265,3.484274,2.9684486
2228054,4.016504,3.719543
1511172,4.383877,4.6022606
4332854,4.7073279999999995,4.2360344
7050579,6.374635,7.0527534
8100586,5.883533,5.846366
1511186,3.612717,3.4619398
1511197,4.576751,4.065669
1510923,3.807364,3.3656402
8103457,2.515983,2.0752847
1511200,3.497763,3.5304015
1511201,3.764047,3.3320594
1510926,3.2936639999999997,3.382491
1511214,2.090934,1.8337218
1511217,3.924501,3.975653
1511221,3.44892,3.1136808
4000266,1.654766,1.7575102
9011660,6.487526,6.720006
9008834,5.760974,5.612184
1511245,2.82153,2.7550955
1510938,3.4973959999999997,3.307212
1511251,4.733369,4.2822375
1511253,3.6550380000000002,2.9568224
9012847,4.115337,3.6523082
1541726,1.973924,1.89
7209475,3.257739,2.8317091
8103471,2.304322,1.9690057
1510950,3.891261,3.431304
1511307,2.488254,2.1528907
1511309,3.651901,3.1523101
4027829,2.476916,2.4291995
1511326,1.6856120000000003,1.573609
1511327,1.576114,1.624682
1510637,3.6656190000000004,2.8427026
1510704,3.537333,3.2224693
4509555,3.630702,3.7597387
9009324,5.529825,4.982174
1510905,4.135458,3.9375856
2202291,4.161087,4.0139
1511001,4.346667,4.104439
9008111,4.065352,3.6021495
7015325,5.564237,5.2749953
4002641,5.386055,5.67944
8100358,3.576992,3.4324968
1510733,3.720739,3.2432284
1510734,2.6343829999999997,2.6704555
1510735,3.211856,3.1695566
1510736,3.998107,3.3564487
1510745,3.395574,3.1846128
1510746,2.4287540000000005,2.0224218
4342408,4.431595,4.212351
4342402,4.453641,4.295142
1510771,3.6456959999999996,3.1079593
1510772,2.4300420000000003,2.2429786
1510786,4.86816,4.708112
9011451,3.9859090000000004,3.8511734
1510827,3.317452,3.1382794
4027828,3.8283500000000004,3.049486
1511644,3.9424140000000003,3.4120297
1510829,3.311553,2.8595872
1510870,3.852055,3.3410966
8103444,3.103493,2.9383674
4101859,3.483629,3.5208275
2104292,5.147045,4.962823
8103446,3.291893,3.300466
4324907,6.773887,7.2569566
1510922,4.87848,4.1393194
1510927,3.938418,3.4152842
8103450,3.06186,3.1917086
4331436,4.884085,4.5092688
4124697,2.488397,2.61643
1511723,0.6063689999999999,0.67049664
4101578,4.032978,3.5823855
7209501,3.680759,3.388111
1508533,6.301959,6.2045884
7209503,3.556534,3.2460418
1511488,0.6493710000000004,0.7227481
7209483,4.196962,3.7836235
2310830,6.718347,7.036965
1009052,0.383033,0.73819655
1010302,0.448792,0.6137897
4112987,3.109962,3.1105995
4119077,6.274648,6.4383473
1511645,0.434918,0.6747377
5910016,0.473368,0.5801022
7222743,0.02219,0.27783787
9016137,7.415525,7.3012114
2236697,7.412509000000001,7.4918203
1527798,0.136339,0.6745294
1533337,3.946096,3.5079064
1535327,0.340212,0.45441616
2100571,0.487574,0.4253552
1000394,3.477063,3.2472565
9009383,4.54935,4.201067
9009935,6.060695,5.5209627
1536806,4.121469,3.562892
8102930,2.785326,2.86989
7026685,0.933666,0.6591308
1540139,2.534237,2.3036535
1521059,4.050097,4.067116
1521063,4.023862,3.9043863
1010406,4.008526,3.3089695
9009003,6.723062,7.106129
1534667,3.115188,3.0729399
7222802,4.243961,3.8408785
2310969,2.76074,2.8421059
2002136,3.367633,3.2021358
5910178,4.163529,3.7350764
1000216,3.937048,3.7988248
1541133,2.537199,2.4300218
1000233,2.433533,2.8133914
2106599,2.539409,2.4555745
1522269,1.457334,1.3309146
1006057,2.802009,2.9621186
2002598,3.515819,3.287448
1529833,3.520244,3.3261044
1529832,3.260206,3.2318225
2001087,4.102127,3.777155
2020368,3.706246,3.6549523
2002766,2.859941,2.8832822
1522271,1.279637,1.3931323
7221250,2.235065,2.2955053
2002215,2.730083,2.6063585
1521193,1.852776,1.8943877
1521194,1.5791110000000006,1.7369175
1521196,1.216819,1.248527
1522309,1.4414829999999998,1.2570541
1527567,1.5883019999999997,1.503607
1527568,1.2348980000000003,1.5988145
4124016,0.649237,1.4608603
6000014,3.280273,3.309081
6000013,3.158131,3.2496843
1101163,1.777508,1.6612334
4318708,4.353986,4.049183
1000358,3.878116,3.6883523
1537422,4.916894,4.286339
1521075,3.235301,3.3983731
4107896,4.598756,3.5269985
4313200,1.236991,0.915019
2107115,3.239828,2.9674625
2106518,4.69034,4.002286
4316404,1.8381899999999995,1.5633626
4319982,0.4622760000000006,0.7623917
1518018,3.438388,3.5270262
7036958,3.319794,3.0962605
7222662,1.145791,1.454701
1534963,3.6393169999999997,3.9984303
7107111,3.158244,3.091967
1535957,2.752483,2.6893606
6000621,2.241207,2.5669067
4342638,2.1337330000000003,2.268499
1527184,4.405084,4.360015
1536658,1.639885,1.4981847
