id,actval,predval
1525454,2.930298,2.4830089
1011175,3.545359,1.5344423
1541021,3.90606,3.235622
1540013,2.131317,2.1551733
2310540,0.752422,2.2564826
1510403,3.567521,3.7493396
2004917,2.781219,2.4762352
4307584,2.131373,1.2811556
1008509,3.760446,3.9535837
4030896,1.655895,2.0624652
2107213,5.255302,1.6691649
7222710,1.48758,1.3631505
2209681,0.405207,1.9094658
8104499,2.921594,2.226266
7201968,4.461728,2.843654
1536947,2.740767,1.8504317
2006996,3.590594,4.353326
1000041,6.667959,0.0888046
1536305,2.228082,2.399354
2310450,1.234822,1.9150028
1509425,2.074138,2.301777
4323351,2.383572,2.6202428
7012735,4.034867,1.838281
8103407,1.923583,2.454491
1530301,4.789167,2.9226158
7221181,0.688409,3.215952
1539411,3.115977,3.0468764
4002163,1.709614,1.8442099
4124637,3.740377,0.86572385
